code,date,open,high,low,close,quote volume,volume
600760,2022/8/12,67.01,68.7,66.07,66.1,"12,945,607","867,244,112"
600760,2022/8/15,66,66.79,65.65,66.17,"8,098,872","535,547,840"
600760,2022/8/16,66.3,67.02,65.76,66.16,"6,621,152","438,636,048"
600760,2022/8/17,65.98,66.2,64.41,65.04,"9,829,371","638,729,088"
600760,2022/8/18,65.04,65.7,63.85,65.19,"8,265,268","535,132,656"
600760,2022/8/19,64.95,65.77,63.51,63.55,"7,739,190","497,894,240"
600760,2022/8/22,63.11,65.05,62.5,64.78,"7,314,742","470,128,544"
600760,2022/8/23,64.55,64.8,62.62,63.71,"9,218,041","585,330,848"
600760,2022/8/24,63.64,63.64,61.06,61.32,"9,200,099","569,316,560"
600760,2022/8/25,61.39,61.87,60.53,61.49,"7,624,836","466,626,544"
600760,2022/8/26,61.61,62.25,60.21,60.66,"8,667,671","530,047,776"
600760,2022/8/29,60,61.79,59.38,61.63,"9,149,848","559,290,320"
600760,2022/8/30,61,61.1,59.38,59.63,"10,235,834","612,729,200"
600760,2022/8/31,59.92,60.13,58.18,58.76,"9,131,617","538,120,608"
600760,2022/9/1,58.76,59.58,57.9,58.58,"10,240,615","599,726,640"
600760,2022/9/2,58.18,59.3,57.6,58.64,"7,929,956","463,432,304"
600760,2022/9/5,58.5,59.3,57.67,58.11,"5,673,299","331,524,800"
600760,2022/9/6,58.7,63.92,58.7,62.52,"28,199,501","1,754,513,296"
600760,2022/9/7,62.1,65.11,61.89,64.31,"19,493,407","1,240,904,624"
600760,2022/9/8,64.16,65.99,64.16,65.24,"15,204,314","994,711,024"
600760,2022/9/9,64.99,66.98,64.58,65.7,"14,740,235","970,644,688"
600760,2022/9/13,66,68.1,65.49,67.63,"16,656,451","1,116,693,376"
600760,2022/9/14,67.24,68.08,66.55,67.32,"10,442,083","703,223,552"
600760,2022/9/15,67.39,67.57,64.82,65.53,"10,073,898","662,001,632"
600760,2022/9/16,65.4,67.28,65.21,65.62,"13,680,939","907,866,816"
600760,2022/9/19,65.67,67.18,65.15,65.53,"7,925,814","521,231,328"
600760,2022/9/20,65.8,66.8,65.03,65.51,"7,158,562","470,746,560"
600760,2022/9/21,65.36,66.1,63.3,65.79,"10,285,832","667,157,152"
600760,2022/9/22,65.98,67.16,65,66.31,"9,506,292","632,128,912"
600760,2022/9/23,66.11,70.7,65.33,66.36,"23,050,545","1,556,000,336"
600760,2022/9/26,65.9,66.64,64,64.2,"12,712,544","829,543,408"
600760,2022/9/27,64.2,66.1,63.99,64.92,"8,114,648","527,857,808"
600760,2022/9/28,64.79,66.48,62.9,63.33,"8,942,724","574,995,184"
600760,2022/9/29,64.19,65.64,63.07,63.71,"8,839,100","568,158,768"
600760,2022/9/30,63.72,63.9,60.94,60.95,"9,519,925","586,715,248"
600760,2022/10/10,61,62.25,60.5,60.97,"7,647,039","469,232,800"
600760,2022/10/11,60.97,61.69,60,60.72,"6,512,415","395,171,568"
600760,2022/10/12,60.42,61.99,58.91,61.9,"7,184,620","434,059,936"
600760,2022/10/13,61.2,63.36,61.06,61.74,"7,425,614","461,080,944"
600760,2022/10/14,62.3,65.9,61.34,64.97,"12,484,467","797,448,512"
600760,2022/10/17,64.68,69.45,64.43,69.42,"19,700,229","1,340,051,328"
600760,2022/10/18,69.43,70,67.33,69.34,"13,418,405","928,013,264"
600760,2022/10/19,69.33,69.43,67.98,68.13,"6,845,146","469,355,696"
600760,2022/10/20,67.82,68.72,66.85,67.4,"5,556,231","376,425,600"
600760,2022/10/21,67.41,69.69,66.8,67.8,"8,712,508","592,462,384"
600760,2022/10/24,69.19,72.83,69.19,71.91,"24,025,222","1,717,459,536"
600760,2022/10/25,71.8,73.01,70.93,71.74,"10,736,723","774,397,184"
600760,2022/10/26,71.7,72.98,70.87,72.02,"8,034,570","576,839,696"
600760,2022/10/27,72.15,72.15,69.99,71.3,"7,774,337","551,604,176"
600760,2022/10/28,70.35,72.58,70.03,70.69,"6,983,602","498,025,056"
600760,2022/10/31,70.69,73,65.98,72.46,"18,866,160","1,316,522,016"
600760,2022/11/1,72.1,72.61,68.08,68.77,"17,516,070","1,218,774,512"
600760,2022/11/2,68.63,68.7,65.94,67.63,"25,106,326","1,679,404,256"
600760,2022/11/3,66.84,69.63,66.8,68.37,"14,657,152","999,808,896"
600760,2022/11/4,68.38,68.8,67.51,68.65,"9,368,156","639,645,296"
600760,2022/11/7,68.89,68.98,66,66.32,"16,327,987","1,092,283,584"
600760,2022/11/8,66.3,67.44,66,67.26,"9,925,067","663,998,224"
600760,2022/11/9,68.3,68.62,66.45,66.53,"11,083,685","749,079,568"
600760,2022/11/10,65.93,66.3,65,65.31,"8,761,447","573,954,000"
600760,2022/11/11,66.5,66.8,65,66.31,"12,315,485","811,099,824"
600760,2022/11/14,66.31,66.9,65,65.74,"9,024,235","595,668,896"
600760,2022/11/15,65.21,66.3,65.2,66.17,"9,665,869","636,842,928"
600760,2022/11/16,66.18,68.36,66.18,67.1,"17,205,965","1,158,864,864"
600760,2022/11/17,66.33,66.76,64.1,65.85,"12,998,499","845,071,744"
600760,2022/11/18,65.39,65.98,64.16,64.29,"8,355,473","540,474,672"
600760,2022/11/21,64.27,64.7,63.6,64.45,"9,051,580","581,174,240"
600760,2022/11/22,64.44,66.94,64.2,65.59,"15,609,265","1,024,487,616"
600760,2022/11/23,65.7,66.55,64.61,66.16,"9,830,121","645,627,328"
600760,2022/11/24,66.1,66.5,65.11,65.38,"6,663,808","438,182,576"
600760,2022/11/25,65.48,65.58,64,64.13,"6,644,036","430,175,728"
600760,2022/11/28,63.11,65.16,63,64.68,"6,073,352","389,618,224"
600760,2022/11/29,65.7,67.07,64.51,64.71,"12,213,958","801,543,072"
600760,2022/11/30,65.28,65.5,62.16,62.23,"22,380,778","1,409,042,048"
600760,2022/12/1,62.02,62.79,61.37,62.72,"14,448,753","897,166,528"
600760,2022/12/2,62.36,62.39,61.66,61.88,"9,551,057","592,252,800"
600760,2022/12/5,62.16,62.35,60.3,60.86,"19,272,428","1,179,693,856"
600760,2022/12/6,60.45,61.35,59.46,61.35,"17,071,336","1,031,046,416"
600760,2022/12/7,61,62.2,60.83,62.2,"14,988,299","925,869,648"
600760,2022/12/8,62.29,62.36,60.58,60.72,"12,168,407","746,199,728"
600760,2022/12/9,60.72,61.08,59.46,59.64,"14,207,337","850,120,288"
600760,2022/12/12,59.44,60.49,58.6,60.02,"11,345,876","675,229,040"
600760,2022/12/13,60,60.01,59.01,59.18,"6,653,293","395,203,728"
600760,2022/12/14,59.11,60.15,59,59.65,"6,071,439","362,794,688"
600760,2022/12/15,59.38,60.09,59.38,59.72,"4,846,545","289,423,024"
600760,2022/12/16,59.59,59.7,58.3,58.63,"6,500,460","382,156,032"
600760,2022/12/19,58.51,58.94,57.55,57.74,"6,777,202","393,642,704"
600760,2022/12/20,57.71,58.67,57.7,58.53,"7,562,617","440,897,200"
600760,2022/12/21,58.49,59.27,58.02,58.37,"6,038,577","354,519,792"
600760,2022/12/22,58.15,59.2,57.1,58.4,"6,778,508","393,626,768"
600760,2022/12/23,58.02,58.3,56.1,56.45,"8,195,404","467,335,056"
600760,2022/12/26,56.5,59.22,56.5,59.18,"14,165,332","824,420,416"
600760,2022/12/27,59.1,59.63,58.53,58.98,"6,258,755","368,994,640"
600760,2022/12/28,58.99,58.99,57.24,57.6,"7,899,776","458,028,560"
600760,2022/12/29,57.7,59.5,57.3,58.48,"9,961,254","583,341,104"
600760,2022/12/30,58.47,59.26,58,58.63,"6,556,715","384,817,744"
600760,2023/1/3,58.41,60.6,58.32,60.43,"13,545,769","811,266,976"
600760,2023/1/4,60.36,60.38,59.22,59.75,"7,151,213","427,271,392"
600760,2023/1/5,59.76,60.29,59.55,60.18,"7,794,901","467,346,848"
600760,2023/1/6,59.86,60.2,59.77,60.03,"6,336,497","379,926,080"
600760,2023/1/9,60.04,60.41,58.16,58.48,"12,150,775","715,386,080"
600760,2023/1/10,58.55,58.89,57.38,57.68,"11,801,763","680,782,688"
600760,2023/1/11,57.51,58.5,57.27,57.65,"7,168,498","414,274,768"
600760,2023/1/12,58.6,58.9,57.36,57.53,"8,921,236","516,405,552"
600760,2023/1/13,57.66,57.88,57.22,57.73,"5,721,587","329,353,552"
600760,2023/1/16,57.75,58.67,57.55,58.4,"10,509,019","612,020,272"
600760,2023/1/17,58.6,59.1,57.98,58.85,"9,000,515","528,641,616"
600760,2023/1/18,58.85,59.09,58.61,58.85,"4,925,860","289,962,704"
600760,2023/1/19,58.3,59.65,58.3,59.54,"7,186,293","425,080,160"
600760,2023/1/20,59.54,59.96,59.28,59.57,"6,244,611","371,972,544"
600760,2023/1/30,60.38,61.9,59.85,61.24,"21,581,542","1,315,909,664"
600760,2023/1/31,60.78,61.31,60.7,61.06,"8,892,607","542,655,920"
600760,2023/2/1,61.13,61.3,60.35,61.3,"9,983,120","608,360,688"
600760,2023/2/2,61.59,61.78,59.82,59.99,"16,717,960","1,012,234,960"
600760,2023/2/3,60,60.54,59.21,60.47,"11,518,702","689,317,088"
600760,2023/2/6,60.1,60.94,59.77,59.91,"7,552,587","455,151,456"
600760,2023/2/7,60,60.34,59,59.38,"9,170,419","545,288,928"
600760,2023/2/8,59.4,59.45,58.49,58.49,"7,971,213","468,627,776"
600760,2023/2/9,58.42,59.28,58.28,59.13,"7,996,215","471,734,224"
600760,2023/2/10,58.99,59.1,58,58.26,"10,956,625","639,373,232"
600760,2023/2/13,58.26,58.86,58.07,58.4,"10,911,929","637,213,760"
600760,2023/2/14,58.3,58.33,57.6,58.02,"10,485,673","606,620,272"
600760,2023/2/15,58.03,58.5,57.68,58.44,"8,241,656","479,130,480"
600760,2023/2/16,58.23,58.63,57.03,57.54,"12,548,197","727,627,776"
600760,2023/2/17,57.48,57.63,56.5,56.79,"11,361,571","646,374,272"
600760,2023/2/20,56.67,57.26,56.51,57.14,"6,531,218","372,001,168"
600760,2023/2/21,57.16,58.17,57.16,57.93,"9,335,298","539,815,008"
600760,2023/2/22,57.58,58.17,57.5,57.73,"5,892,134","340,456,416"
600760,2023/2/23,57.83,57.85,57,57.2,"6,276,809","360,568,480"
600760,2023/2/24,57.48,59.23,57.48,58.44,"21,747,254","1,274,856,000"
600760,2023/2/27,58.6,58.78,57.48,57.79,"12,248,116","710,606,128"
600760,2023/2/28,57.77,58,57.38,57.82,"6,064,763","350,029,392"
600760,2023/3/1,57.7,57.98,57.64,57.94,"6,748,516","390,164,656"
600760,2023/3/2,57.94,58.4,57.44,57.71,"8,499,254","491,711,072"
600760,2023/3/3,57.71,59.04,57.46,59.03,"22,680,634","1,330,368,896"
600760,2023/3/6,60,60.16,58.38,59.26,"23,835,109","1,412,341,008"
600760,2023/3/7,59,59.16,58.11,58.25,"12,599,922","739,149,744"
600760,2023/3/8,57.98,58.9,57.69,58.78,"9,318,074","544,472,208"
600760,2023/3/9,58.66,58.78,56.79,57,"19,348,883","1,109,646,192"
600760,2023/3/10,56.7,57.17,56.6,56.66,"7,464,055","423,895,888"
600760,2023/3/13,56.58,56.98,56.25,56.86,"5,719,091","323,710,256"
600760,2023/3/14,56.75,56.79,54.6,55.57,"10,826,231","603,891,360"
600760,2023/3/15,55.87,55.87,54.89,55.06,"8,279,866","457,627,392"
600760,2023/3/16,54.7,55,53.16,53.5,"10,505,214","566,272,272"
600760,2023/3/17,53.74,54.11,53.13,53.67,"6,405,419","343,828,992"
600760,2023/3/20,53.89,54.49,53.55,53.93,"5,932,103","320,712,240"
600760,2023/3/21,54.78,56.9,54.61,55.56,"15,085,164","843,950,272"
600760,2023/3/22,55.5,55.5,54.5,54.85,"8,621,960","472,923,376"
600760,2023/3/23,54.6,55.2,54.26,55.19,"7,339,906","401,287,568"
600760,2023/3/24,55,55.19,54.73,54.82,"5,349,860","293,741,216"
600760,2023/3/27,54.88,54.9,53.88,54.03,"6,609,035","357,397,216"
600760,2023/3/28,54.17,54.46,53.35,53.54,"6,173,202","331,981,152"
600760,2023/3/29,53.57,53.59,53.01,53.42,"5,579,047","297,095,088"
600760,2023/3/30,53.45,53.69,53.11,53.68,"5,064,453","270,454,064"
600760,2023/3/31,53.73,54,53.48,53.84,"5,054,681","271,881,824"
600760,2023/4/3,53.84,54.6,53.69,54.37,"7,611,228","412,553,088"
600760,2023/4/4,54.34,54.55,53.4,53.88,"7,606,871","409,924,288"
600760,2023/4/6,53.73,54.27,53.39,54.2,"7,241,056","390,871,520"
600760,2023/4/7,54.24,54.6,54.17,54.38,"6,035,026","328,446,320"
600760,2023/4/10,55.2,55.62,54.61,54.81,"9,257,402","510,620,240"
600760,2023/4/11,54.81,55.11,54.51,54.75,"4,227,743","231,492,699"
600760,2023/4/12,54.76,55,54.5,54.78,"4,065,882","222,494,757"
600760,2023/4/13,54.82,55.22,54,54.99,"6,462,381","353,540,800"
600760,2023/4/14,55,55.1,54.4,54.85,"4,429,737","242,360,939"
600760,2023/4/17,54.76,55.6,54.4,55.57,"7,941,953","437,867,488"
600760,2023/4/18,55.6,57.36,55.33,56.55,"16,112,549","908,667,520"
600760,2023/4/19,56.48,56.74,55.85,56.21,"8,076,478","453,718,864"
600760,2023/4/20,56.06,56.2,55.4,55.82,"5,985,703","333,536,752"
600760,2023/4/21,55.59,57.5,55.55,56.61,"14,727,178","838,858,976"
600760,2023/4/24,56.3,57.5,55.25,56.95,"10,298,836","583,087,680"
600760,2023/4/25,57.48,57.89,56.69,56.89,"12,003,174","687,773,504"
600760,2023/4/26,56.67,57.41,56.11,57.25,"10,529,578","598,886,272"
600760,2023/4/27,57.26,57.7,56.71,57.45,"8,446,732","484,053,472"
600760,2023/4/28,57.16,57.71,57.13,57.51,"8,177,223","469,622,560"
600760,2023/5/4,57.33,57.85,56.6,56.61,"8,414,134","479,691,376"
600760,2023/5/5,56.56,56.95,55.65,56.01,"7,606,055","426,646,080"
600760,2023/5/8,56.01,58.73,55.98,58.62,"21,318,242","1,237,009,344"
600760,2023/5/9,58.95,61.62,58.85,59.16,"31,168,385","1,876,444,240"
600760,2023/5/10,59.14,59.14,56.66,57.32,"16,960,342","974,281,088"
600760,2023/5/11,57.05,57.86,56.81,57.49,"6,699,054","384,791,408"
600760,2023/5/12,57.41,57.46,56.35,57.15,"8,407,287","477,741,888"
600760,2023/5/15,57.01,59.95,56.82,59.79,"20,233,130","1,193,411,168"
600760,2023/5/16,59.65,60.23,59,59.79,"11,516,595","688,432,304"
600760,2023/5/17,59.75,61.65,59.13,60.72,"18,315,518","1,110,510,656"
600760,2023/5/18,60.71,60.72,59.75,59.84,"8,494,652","510,342,688"
600760,2023/5/19,59.59,60.67,59.24,59.61,"8,677,333","519,726,656"
600760,2023/5/22,59.61,60.24,58.8,59.43,"6,939,840","412,604,544"
600760,2023/5/23,59.5,59.55,58,58.06,"8,824,270","515,330,032"
600760,2023/5/24,57.7,58.96,57.3,58,"7,491,539","435,556,640"
